price,house_type,acreage,width,length,bedrooms,bathrooms,floors,legal_status,street,ward,district,city
5.5,nha pho lien ke,40.0,4.0,10.0,3,4,4,da co so,duong au co,phuong 9,quan tan binh,tp ho chi minh
26.0,"nha mat pho, mat tien",184.0,8.0,23.0,4,5,1,da co so,duong nguyen sy sach,phuong 15,quan tan binh,tp ho chi minh
19.0,"nha mat pho, mat tien",88.0,4.0,22.0,2,2,2,da co so,duong hoang van thu,phuong 4,quan tan binh,tp ho chi minh
28.5,"nha ngo, hem",166.25,8.75,19.0,11,7,4,da co so,duong thang long,phuong 4,quan tan binh,tp ho chi minh
9.28,"nha ngo, hem",52.0,4.0,13.0,5,4,4,da co so,duong cong hoa,phuong 13,quan tan binh,tp ho chi minh
8.0,"nha ngo, hem",68.0,4.0,17.0,4,3,4,da co so,duong lac long quan,phuong 8,quan tan binh,tp ho chi minh
1.58,"nha ngo, hem",13.2,3.0,4.4,2,1,3,da co so,duong thanh my,phuong 8,quan tan binh,tp ho chi minh
3.81,"nha ngo, hem",60.2,4.3,14.0,5,6,4,da co so,duong pham van hai,phuong 15,quan tan binh,tp ho chi minh
9.15,"nha mat pho, mat tien",57.54,4.2,13.7,4,4,3,khong co so,duong cuu long,phuong 2,quan tan binh,tp ho chi minh
9.3,"nha mat pho, mat tien",63.0,4.2,15.0,2,2,3,da co so,duong hong lac,phuong 10,quan tan binh,tp ho chi minh
3.7,"nha ngo, hem",40.4,4.0,10.1,2,2,2,da co so,duong dong ho,phuong 8,quan tan binh,tp ho chi minh
5.799,"nha ngo, hem",45.0,4.5,10.0,4,4,5,da co so,duong hong lac,phuong 11,quan tan binh,tp ho chi minh
5.35,"nha ngo, hem",64.0,4.0,16.0,2,2,2,da co so,duong truong chinh,phuong 13,quan tan binh,tp ho chi minh
3.6,"nha ngo, hem",31.5,3.5,9.0,2,2,2,da co so,duong ni su huynh lien,phuong 10,quan tan binh,tp ho chi minh
4.499,"nha ngo, hem",36.0,3.0,12.0,2,2,2,da co so,duong phan huy ich,phuong 15,quan tan binh,tp ho chi minh
22.9,"nha mat pho, mat tien",126.0,6.0,21.0,3,2,2,da co so,duong nguyen quang bich,phuong 13,quan tan binh,tp ho chi minh
15.7,"nha mat pho, mat tien",59.45,4.1,14.5,4,4,4,da co so,duong nguyen hong dao,phuong 14,quan tan binh,tp ho chi minh
8.0,"nha ngo, hem",49.5,4.5,11.0,3,3,3,da co so,duong lac long quan,phuong 8,quan tan binh,tp ho chi minh
12.8,"nha ngo, hem",96.0,4.0,24.0,4,5,4,da co so,duong ngo be,phuong 13,quan tan binh,tp ho chi minh
9.5,"nha ngo, hem",48.0,3.0,16.0,3,3,3,da co so,duong le van sy,phuong 1,quan tan binh,tp ho chi minh
2.85,"nha ngo, hem",21.0,3.0,7.0,1,1,2,da co so,duong banh van tran,phuong 7,quan tan binh,tp ho chi minh
6.3,"nha ngo, hem",56.0,4.0,14.0,4,3,3,da co so,duong lac long quan,phuong 10,quan tan binh,tp ho chi minh
5.99,"nha ngo, hem",64.0,4.0,16.0,3,3,3,da co so,duong ly thuong kiet,phuong 8,quan tan binh,tp ho chi minh
5.799,"nha ngo, hem",40.0,4.0,10.0,4,3,4,da co so,duong ni su huynh lien,phuong 10,quan tan binh,tp ho chi minh
10.7,"nha ngo, hem",72.0,4.0,18.0,5,5,3,da co so,duong nguyen hong dao,phuong 14,quan tan binh,tp ho chi minh
17.5,"nha mat pho, mat tien",96.0,4.0,24.0,4,5,3,da co so,duong cong hoa,phuong 12,quan tan binh,tp ho chi minh
1.399,"nha ngo, hem",33.6,4.8,7.0,3,3,3,da co so,duong nguyen hong dao,phuong 14,quan tan binh,tp ho chi minh
5.0,"nha ngo, hem",62.0,4.0,15.5,4,4,4,da co so,duong truong chinh,phuong 15,quan tan binh,tp ho chi minh
11.579,"nha ngo, hem",72.0,6.0,12.0,4,5,4,da co so,duong thang long,phuong 4,quan tan binh,tp ho chi minh
6.5,"nha mat pho, mat tien",32.3,3.4,9.5,2,2,3,da co so,duong bac hai,phuong 6,quan tan binh,tp ho chi minh
4.2,"nha ngo, hem",54.0,4.0,13.5,4,4,1,da co so,duong hoang bat dat,phuong 15,quan tan binh,tp ho chi minh
22.0,"nha ngo, hem",126.9,4.7,27.0,11,7,5,da co so,duong hoang sa,phuong 5,quan tan binh,tp ho chi minh
9.0,"nha ngo, hem",60.0,4.0,15.0,6,6,4,da co so,duong bui thi xuan,phuong 2,quan tan binh,tp ho chi minh
19.0,"nha ngo, hem",123.75,7.5,16.5,5,5,3,da co so,duong dong den,phuong 10,quan tan binh,tp ho chi minh
1.15,"nha ngo, hem",15.0,3.0,5.0,2,2,1,da co so,duong banh van tran,phuong 7,quan tan binh,tp ho chi minh
11.818,"nha ngo, hem",85.25,5.5,15.5,1,1,1,da co so,duong tran van du,phuong 13,quan tan binh,tp ho chi minh
1.799,"nha ngo, hem",65.16,4.5,14.48,4,5,3,da co so,duong nguyen hong dao,phuong 14,quan tan binh,tp ho chi minh
5.35,"nha ngo, hem",36.0,4.0,9.0,3,2,3,da co so,duong phan huy ich,phuong 15,quan tan binh,tp ho chi minh
5.5,"nha ngo, hem",42.4,4.0,10.6,3,3,3,da co so,duong nguyen sy sach,phuong 15,quan tan binh,tp ho chi minh
4.0,"nha ngo, hem",41.64,7.64,5.45,2,2,1,da co so,duong bui thi xuan,phuong 1,quan tan binh,tp ho chi minh
2.82,"nha mat pho, mat tien",40.0,4.0,10.0,2,3,2,da co so,duong pham van hai,phuong 2,quan tan binh,tp ho chi minh
6.8,"nha ngo, hem",38.4,3.2,12.0,4,3,4,da co so,duong dong den,phuong 12,quan tan binh,tp ho chi minh
15.5,"nha mat pho, mat tien",80.0,4.0,20.0,5,5,5,da co so,duong nguyen ba tuyen,phuong 12,quan tan binh,tp ho chi minh
3.8,"nha ngo, hem",29.0,2.0,14.5,4,4,4,da co so,duong ni su huynh lien,phuong 10,quan tan binh,tp ho chi minh
11.9,"nha mat pho, mat tien",56.0,4.0,14.0,4,3,4,da co so,duong bau cat 1,phuong 14,quan tan binh,tp ho chi minh
10.6,"nha ngo, hem",67.2,4.2,16.0,5,6,4,da co so,duong dat thanh,phuong 6,quan tan binh,tp ho chi minh
6.2,"nha ngo, hem",45.0,3.0,15.0,2,3,2,da co so,duong cach mang thang 8,phuong 5,quan tan binh,tp ho chi minh
5.5,"nha ngo, hem",57.6,4.8,12.0,2,2,2,da co so,duong lac long quan,phuong 10,quan tan binh,tp ho chi minh
11.05,"nha mat pho, mat tien",71.4,4.2,17.0,3,2,2,da co so,duong cach mang thang 8,phuong 6,quan tan binh,tp ho chi minh
6.39,"nha ngo, hem",34.0,3.4,10.0,3,3,4,da co so,duong mai lao bang,phuong 13,quan tan binh,tp ho chi minh
3.6,"nha ngo, hem",31.5,3.5,9.0,2,1,2,da co so,duong ni su huynh lien,phuong 10,quan tan binh,tp ho chi minh
1.7,"nha ngo, hem",10.5,3.0,3.5,2,2,2,da co so,duong ni su huynh lien,phuong 10,quan tan binh,tp ho chi minh
5.2,"nha ngo, hem",51.2,3.2,16.0,3,3,3,da co so,duong pham van bach,phuong 15,quan tan binh,tp ho chi minh
13.5,"nha ngo, hem",82.0,4.0,20.5,4,4,4,da co so,duong ba van,phuong 14,quan tan binh,tp ho chi minh
8.7,"nha ngo, hem",66.0,4.0,16.5,4,5,5,da co so,duong au co,phuong 9,quan tan binh,tp ho chi minh
17.0,"nha ngo, hem",116.1,4.3,27.0,3,3,2,da co so,duong yen the,phuong 2,quan tan binh,tp ho chi minh
5.1,"nha ngo, hem",42.9,3.3,13.0,3,2,2,da co so,duong cach mang thang 8,phuong 5,quan tan binh,tp ho chi minh
3.0,"nha ngo, hem",29.75,3.5,8.5,2,2,2,da co so,duong au co,phuong 10,quan tan binh,tp ho chi minh
22.5,"nha ngo, hem",270.0,9.0,30.0,4,4,1,da co so,duong nguyen phuc chu,phuong 15,quan tan binh,tp ho chi minh
8.15,"nha ngo, hem",67.86,4.68,14.5,5,6,5,da co so,duong pham van hai,phuong 3,quan tan binh,tp ho chi minh
7.6,"nha ngo, hem",65.0,5.0,13.0,4,6,4,da co so,duong truong sa,phuong 4,quan tan binh,tp ho chi minh
3.6,"nha ngo, hem",36.0,3.6,10.0,2,2,2,da co so,duong ni su huynh lien,phuong 10,quan tan binh,tp ho chi minh
5.98,"nha ngo, hem",36.9,4.1,9.0,3,3,4,da co so,duong nguyen phuc chu,phuong 15,quan tan binh,tp ho chi minh
6.3,"nha ngo, hem",38.0,3.8,10.0,6,5,6,da co so,duong au co,phuong 10,quan tan binh,tp ho chi minh
4.95,"nha ngo, hem",45.1,4.1,11.0,3,4,2,da co so,duong nguyen sy sach,phuong 15,quan tan binh,tp ho chi minh
5.18,"nha ngo, hem",39.2,3.2,12.25,5,5,3,da co so,duong huynh van nghe,phuong 15,quan tan binh,tp ho chi minh
14.3,"nha mat pho, mat tien",60.0,4.0,15.0,10,7,5,da co so,duong ba van,phuong 14,quan tan binh,tp ho chi minh
8.1,"nha ngo, hem",82.0,4.1,20.0,4,3,1,da co so,duong nguyen hong dao,phuong 14,quan tan binh,tp ho chi minh
12.5,"nha mat pho, mat tien",114.0,6.0,19.0,7,7,4,da co so,duong tran van quang,phuong 10,quan tan binh,tp ho chi minh
8.99,"nha ngo, hem",70.0,5.0,14.0,3,3,3,da co so,duong truong chinh,phuong 12,quan tan binh,tp ho chi minh
8.6,"nha ngo, hem",90.0,5.0,18.0,4,4,2,da co so,duong cong hoa,phuong 13,quan tan binh,tp ho chi minh
2.05,"nha ngo, hem",56.0,4.0,14.0,4,4,3,khong co so,duong hoang bat dat,phuong 15,quan tan binh,tp ho chi minh
2.699,"nha ngo, hem",28.0,4.0,7.0,4,2,3,da co so,duong lac long quan,phuong 10,quan tan binh,tp ho chi minh
12.9,"nha ngo, hem",105.0,7.0,15.0,8,7,5,da co so,duong phan huy ich,phuong 15,quan tan binh,tp ho chi minh
5.45,"nha ngo, hem",54.0,4.5,12.0,2,2,2,da co so,duong truong chinh,phuong 12,quan tan binh,tp ho chi minh
10.5,"nha ngo, hem",75.25,4.3,17.5,5,5,4,da co so,duong truong chinh,phuong 13,quan tan binh,tp ho chi minh
4.05,"nha ngo, hem",40.0,4.0,10.0,2,2,2,da co so,duong nguyen sy sach,phuong 15,quan tan binh,tp ho chi minh
4.1,"nha ngo, hem",23.52,5.6,4.2,3,3,4,da co so,duong dong den,phuong 14,quan tan binh,tp ho chi minh
4.0,"nha ngo, hem",52.0,4.0,13.0,2,1,2,da co so,duong tan tru,phuong 15,quan tan binh,tp ho chi minh
14.9,"nha ngo, hem",82.0,4.1,20.0,4,3,3,da co so,duong ut tich,phuong 4,quan tan binh,tp ho chi minh
8.5,"nha ngo, hem",96.0,6.0,16.0,4,4,3,da co so,duong truong chinh,phuong 15,quan tan binh,tp ho chi minh
9.0,"nha ngo, hem",96.0,6.0,16.0,3,3,3,da co so,duong tran thai tong,phuong 15,quan tan binh,tp ho chi minh
9.0,"nha ngo, hem",94.4,5.9,16.0,3,2,3,da co so,duong tran thai tong,phuong 15,quan tan binh,tp ho chi minh
16.8,"nha ngo, hem",80.0,4.0,20.0,6,3,3,da co so,duong ut tich,phuong 4,quan tan binh,tp ho chi minh
3.0,"nha ngo, hem",23.7,3.0,7.9,2,2,3,da co so,duong au co,phuong 10,quan tan binh,tp ho chi minh
8.5,"nha ngo, hem",80.0,4.0,20.0,3,2,2,da co so,duong phan huy ich,phuong 15,quan tan binh,tp ho chi minh
20.0,"nha mat pho, mat tien",72.52,3.7,19.6,3,2,2,da co so,duong hoang van thu,phuong 4,quan tan binh,tp ho chi minh
6.8,"nha ngo, hem",44.0,4.0,11.0,2,2,2,da co so,duong ni su huynh lien,phuong 10,quan tan binh,tp ho chi minh
4.6,"nha ngo, hem",49.0,7.0,7.0,3,3,2,da co so,duong le lai,phuong 12,quan tan binh,tp ho chi minh
4.2,"nha ngo, hem",52.5,3.5,15.0,3,3,2,da co so,duong tran van quang,phuong 10,quan tan binh,tp ho chi minh
2.95,"nha ngo, hem",30.3,3.03,10.0,3,2,2,da co so,duong bach dang,phuong 2,quan tan binh,tp ho chi minh
8.0,"nha ngo, hem",68.0,4.0,17.0,3,3,4,da co so,duong duy tan,phuong 8,quan tan binh,tp ho chi minh
10.79,"nha ngo, hem",90.0,6.0,15.0,5,6,4,da co so,duong c1,phuong 13,quan tan binh,tp ho chi minh
5.2,"nha ngo, hem",48.1,3.7,13.0,3,2,3,da co so,duong tran van quang,phuong 10,quan tan binh,tp ho chi minh
4.2,"nha ngo, hem",51.2,3.2,16.0,2,2,1,da co so,duong nguyen phuc chu,phuong 15,quan tan binh,tp ho chi minh
6.5,"nha ngo, hem",48.0,4.0,12.0,4,5,1,da co so,duong phan huy ich,phuong 15,quan tan binh,tp ho chi minh
3.3,"nha ngo, hem",21.0,3.0,7.0,2,2,2,da co so,duong nguyen thanh tuyen,phuong 1,quan tan binh,tp ho chi minh
5.6,"nha ngo, hem",32.0,3.2,10.0,3,4,5,da co so,duong banh van tran,phuong 7,quan tan binh,tp ho chi minh
12.0,"nha mat pho, mat tien",69.3,6.3,11.0,7,7,5,da co so,duong bach dang,phuong 2,quan tan binh,tp ho chi minh
2.59,"nha ngo, hem",30.8,2.2,14.0,1,1,1,da co so,duong dong den,phuong 14,quan tan binh,tp ho chi minh
8.7,"nha ngo, hem",96.0,6.0,16.0,4,4,3,da co so,duong tran thai tong,phuong 15,quan tan binh,tp ho chi minh
7.0,nha pho lien ke,80.0,4.0,20.0,3,3,2,da co so,duong tran thai tong,phuong 15,quan tan binh,tp ho chi minh
3.8,"nha ngo, hem",38.0,3.8,10.0,3,2,3,da co so,duong lac long quan,phuong 10,quan tan binh,tp ho chi minh
7.5,"nha ngo, hem",44.0,4.4,10.0,6,7,4,da co so,duong hong lac,phuong 10,quan tan binh,tp ho chi minh
5.2,"nha ngo, hem",48.0,4.0,12.0,2,2,2,da co so,duong dat thanh,phuong 6,quan tan binh,tp ho chi minh
6.0,"nha ngo, hem",60.0,4.0,15.0,4,3,3,da co so,duong lac long quan,phuong 10,quan tan binh,tp ho chi minh
5.5,"nha ngo, hem",54.0,4.5,12.0,3,2,2,da co so,duong lac long quan,phuong 10,quan tan binh,tp ho chi minh
3.99,"nha ngo, hem",40.0,4.0,10.0,1,1,2,da co so,duong dang minh tru,phuong 10,quan tan binh,tp ho chi minh
14.7,"nha ngo, hem",63.7,4.55,14.0,6,7,4,da co so,duong cuu long,phuong 2,quan tan binh,tp ho chi minh
5.8,"nha ngo, hem",36.0,4.0,9.0,3,4,5,da co so,duong hong lac,phuong 11,quan tan binh,tp ho chi minh
7.0,"nha ngo, hem",40.5,4.5,9.0,3,4,4,da co so,duong truong chinh,phuong 14,quan tan binh,tp ho chi minh
6.49,"nha ngo, hem",51.6,4.3,12.0,3,4,2,da co so,duong lac long quan,phuong 10,quan tan binh,tp ho chi minh
5.799,"nha ngo, hem",47.5,5.0,9.5,4,4,4,da co so,duong truong cong dinh,phuong 14,quan tan binh,tp ho chi minh
12.8,"nha mat pho, mat tien",48.0,4.0,12.0,3,3,5,da co so,duong truong hoang thanh,phuong 12,quan tan binh,tp ho chi minh
6.36,"nha ngo, hem",50.4,4.2,12.0,4,4,5,da co so,duong ni su huynh lien,phuong 10,quan tan binh,tp ho chi minh
2.975,"nha ngo, hem",38.4,3.2,12.0,2,2,2,da co so,duong nguyen phuc chu,phuong 15,quan tan binh,tp ho chi minh
4.7,"nha ngo, hem",23.97,4.7,5.1,3,4,5,da co so,duong pham van hai,phuong 5,quan tan binh,tp ho chi minh
6.65,"nha ngo, hem",60.0,4.0,15.0,3,4,3,da co so,duong truong cong dinh,phuong 14,quan tan binh,tp ho chi minh
9.9,"nha mat pho, mat tien",111.6,6.2,18.0,4,3,1,da co so,duong nam chau,phuong 11,quan tan binh,tp ho chi minh
5.8,"nha mat pho, mat tien",52.5,3.5,15.0,2,2,2,da co so,duong hong lac,phuong 11,quan tan binh,tp ho chi minh
3.65,"nha ngo, hem",25.5,3.0,8.5,2,3,4,da co so,duong ni su huynh lien,phuong 10,quan tan binh,tp ho chi minh
5.8,"nha ngo, hem",52.0,4.0,13.0,3,3,3,da co so,duong au co,phuong 9,quan tan binh,tp ho chi minh
17.79,"nha mat pho, mat tien",80.0,4.0,20.0,2,2,1,da co so,duong tan canh,phuong 1,quan tan binh,tp ho chi minh
12.5,"nha mat pho, mat tien",45.1,4.1,11.0,4,4,5,da co so,duong nguyen bac,phuong 3,quan tan binh,tp ho chi minh
8.5,"nha ngo, hem",61.2,3.6,17.0,5,6,5,da co so,duong hoang hoa tham,phuong 13,quan tan binh,tp ho chi minh
5.05,"nha ngo, hem",42.3,4.7,9.0,4,4,3,da co so,duong hoang van thu,phuong 2,quan tan binh,tp ho chi minh
6.2,"nha ngo, hem",72.0,4.5,16.0,4,3,3,da co so,duong nguyen phuc chu,phuong 15,quan tan binh,tp ho chi minh
7.5,"nha mat pho, mat tien",72.0,4.0,18.0,3,3,3,da co so,duong phan huy ich,phuong 15,quan tan binh,tp ho chi minh
12.5,"nha ngo, hem",104.0,8.0,13.0,6,5,2,da co so,duong lam son,phuong 2,quan tan binh,tp ho chi minh
2.0,"nha ngo, hem",24.0,4.0,6.0,2,2,2,da co so,duong hong lac,phuong 10,quan tan binh,tp ho chi minh
6.9,"nha ngo, hem",79.8,4.2,19.0,2,2,2,da co so,duong hong lac,phuong 10,quan tan binh,tp ho chi minh
12.5,"nha ngo, hem",119.38,9.4,12.7,3,3,2,da co so,duong huynh van nghe,phuong 15,quan tan binh,tp ho chi minh
16.1,"nha ngo, hem",62.8,4.0,15.7,9,7,4,da co so,duong cach mang thang 8,phuong 5,quan tan binh,tp ho chi minh
12.9,"nha ngo, hem",110.0,4.0,27.5,5,6,4,da co so,duong bau cat,phuong 11,quan tan binh,tp ho chi minh
4.0,"nha ngo, hem",33.0,3.3,10.0,3,3,3,da co so,duong ni su huynh lien,phuong 10,quan tan binh,tp ho chi minh
13.5,"nha ngo, hem",79.8,4.2,19.0,4,5,4,da co so,duong nguyen dinh khoi,phuong 4,quan tan binh,tp ho chi minh
4.9,"nha ngo, hem",45.1,4.1,11.0,3,4,2,da co so,duong nguyen sy sach,phuong 15,quan tan binh,tp ho chi minh
6.89,"nha mat pho, mat tien",42.16,6.2,6.8,3,3,4,da co so,duong nghia hoa,phuong 6,quan tan binh,tp ho chi minh
4.9,"nha ngo, hem",65.0,5.0,13.0,4,2,2,da co so,duong tran van quang,phuong 10,quan tan binh,tp ho chi minh
32.99,"nha mat pho, mat tien",170.0,10.0,17.0,7,4,2,da co so,duong bach dang,phuong 2,quan tan binh,tp ho chi minh
4.0,"nha ngo, hem",21.0,3.5,6.0,3,3,4,da co so,duong thien phuoc,phuong 9,quan tan binh,tp ho chi minh
4.9,"nha ngo, hem",36.0,4.5,8.0,3,3,4,da co so,duong lac long quan,phuong 8,quan tan binh,tp ho chi minh
3.799,"nha ngo, hem",36.8,3.2,11.5,3,2,2,da co so,duong tong van hen,phuong 15,quan tan binh,tp ho chi minh
6.7,"nha ngo, hem",56.0,4.0,14.0,4,4,4,da co so,duong hoang bat dat,phuong 15,quan tan binh,tp ho chi minh
7.15,"nha ngo, hem",66.0,4.0,16.5,5,4,3,da co so,duong ly thuong kiet,phuong 8,quan tan binh,tp ho chi minh
10.9,"nha ngo, hem",80.0,4.0,20.0,3,4,3,da co so,duong truong cong dinh,phuong 14,quan tan binh,tp ho chi minh
13.0,"nha mat pho, mat tien",100.0,5.0,20.0,5,5,2,da co so,duong cong hoa,phuong 13,quan tan binh,tp ho chi minh
13.6,"nha mat pho, mat tien",72.0,4.0,18.0,4,4,3,da co so,duong bau cat 6,phuong 14,quan tan binh,tp ho chi minh
13.8,"nha mat pho, mat tien",74.1,4.75,15.6,4,5,4,da co so,duong go cam dem,phuong 10,quan tan binh,tp ho chi minh
4.5,"nha ngo, hem",30.4,3.8,8.0,2,1,1,da co so,duong c1,phuong 13,quan tan binh,tp ho chi minh
6.5,"nha ngo, hem",56.0,4.0,14.0,3,3,4,da co so,duong lac long quan,phuong 9,quan tan binh,tp ho chi minh
3.6,"nha ngo, hem",34.2,3.8,9.0,2,2,2,da co so,duong nguyen sy sach,phuong 15,quan tan binh,tp ho chi minh
7.35,"nha ngo, hem",69.3,6.3,11.0,4,3,3,da co so,duong cach mang thang 8,phuong 5,quan tan binh,tp ho chi minh
8.95,"nha mat pho, mat tien",52.0,4.0,13.0,4,3,3,da co so,duong cach mang thang 8,phuong 5,quan tan binh,tp ho chi minh
11.4,"nha ngo, hem",76.8,4.8,16.0,4,5,3,da co so,duong ut tich,phuong 4,quan tan binh,tp ho chi minh
5.5,"nha ngo, hem",57.6,4.8,12.0,2,3,2,da co so,duong lac long quan,phuong 10,quan tan binh,tp ho chi minh
5.86,"nha mat pho, mat tien",39.0,3.0,13.0,2,2,2,da co so,duong le van sy,phuong 1,quan tan binh,tp ho chi minh
18.0,"nha mat pho, mat tien",85.0,5.0,17.0,4,3,2,da co so,duong lac long quan,phuong 11,quan tan binh,tp ho chi minh
7.9,"nha ngo, hem",69.0,4.6,15.0,4,4,4,da co so,duong le lai,phuong 12,quan tan binh,tp ho chi minh
6.5,"nha ngo, hem",42.0,4.2,10.0,3,3,5,da co so,duong ni su huynh lien,phuong 10,quan tan binh,tp ho chi minh
8.5,"nha ngo, hem",80.0,4.0,20.0,5,4,2,da co so,duong huynh van nghe,phuong 15,quan tan binh,tp ho chi minh
6.38,"nha ngo, hem",40.7,3.7,11.0,2,2,2,da co so,duong hoang hoa tham,phuong 12,quan tan binh,tp ho chi minh
12.0,"nha ngo, hem",75.6,4.2,18.0,1,1,1,da co so,duong truong hoang thanh,phuong 12,quan tan binh,tp ho chi minh
5.6,"nha ngo, hem",30.0,3.0,10.0,3,4,5,da co so,duong banh van tran,phuong 7,quan tan binh,tp ho chi minh
7.4,"nha ngo, hem",65.8,4.7,14.0,6,7,4,da co so,duong lac long quan,phuong 11,quan tan binh,tp ho chi minh
12.0,"nha ngo, hem",40.3,3.1,13.0,4,3,3,da co so,duong hung hoa,phuong 6,quan tan binh,tp ho chi minh
10.9,"nha mat pho, mat tien",64.0,4.0,16.0,3,4,3,da co so,duong nguyen ba tong,phuong 11,quan tan binh,tp ho chi minh
7.5,"nha ngo, hem",37.24,3.8,9.8,2,1,2,da co so,duong bach dang,phuong 2,quan tan binh,tp ho chi minh
5.5,"nha ngo, hem",52.0,4.0,13.0,2,3,2,da co so,duong tran van quang,phuong 10,quan tan binh,tp ho chi minh
5.75,"nha ngo, hem",50.0,5.0,10.0,3,2,2,da co so,duong chu dong tu,phuong 7,quan tan binh,tp ho chi minh
4.95,"nha ngo, hem",41.3,3.5,11.8,3,3,3,da co so,duong nguyen bac,phuong 3,quan tan binh,tp ho chi minh
4.4,"nha mat pho, mat tien",53.76,4.2,12.8,2,2,2,da co so,duong phan huy ich,phuong 15,quan tan binh,tp ho chi minh
8.4,"nha ngo, hem",44.0,4.0,11.0,3,3,3,da co so,duong nguyen thai binh,phuong 12,quan tan binh,tp ho chi minh
7.8,"nha mat pho, mat tien",31.5,3.5,9.0,4,3,4,da co so,duong tan phuoc,phuong 8,quan tan binh,tp ho chi minh
13.5,"nha ngo, hem",110.0,5.0,22.0,4,5,4,da co so,duong pham van bach,phuong 15,quan tan binh,tp ho chi minh
6.96,"nha ngo, hem",51.8,3.7,14.0,4,3,4,da co so,duong au co,phuong 14,quan tan binh,tp ho chi minh
18.0,"nha ngo, hem",100.0,4.0,25.0,3,3,2,da co so,duong truong chinh,phuong 14,quan tan binh,tp ho chi minh
7.5,"nha ngo, hem",61.1,4.7,13.0,6,7,4,da co so,duong hong lac,phuong 11,quan tan binh,tp ho chi minh
7.8,"nha ngo, hem",56.0,4.0,14.0,5,5,4,da co so,duong pham van bach,phuong 15,quan tan binh,tp ho chi minh
4.2,"nha ngo, hem",39.0,3.0,13.0,2,2,2,da co so,duong pham van hai,phuong 3,quan tan binh,tp ho chi minh
4.7,"nha ngo, hem",46.2,4.2,11.0,5,4,4,da co so,duong lac long quan,phuong 8,quan tan binh,tp ho chi minh
9.5,"nha ngo, hem",49.0,5.0,9.8,2,2,2,da co so,duong bach dang,phuong 2,quan tan binh,tp ho chi minh
2.9,"nha ngo, hem",17.39,4.7,3.7,2,3,4,da co so,duong thanh my,phuong 8,quan tan binh,tp ho chi minh
3.5,"nha ngo, hem",60.0,4.0,15.0,2,1,1,da co so,duong huynh van nghe,phuong 15,quan tan binh,tp ho chi minh
6.0,"nha ngo, hem",50.0,5.0,10.0,3,3,3,da co so,duong ly thuong kiet,phuong 6,quan tan binh,tp ho chi minh
15.0,"nha mat pho, mat tien",80.0,4.0,20.0,4,3,4,da co so,duong bau cat,phuong 11,quan tan binh,tp ho chi minh
7.5,"nha ngo, hem",60.0,4.0,15.0,4,5,4,da co so,duong phan huy ich,phuong 15,quan tan binh,tp ho chi minh
15.5,"nha mat pho, mat tien",56.0,4.0,14.0,2,2,1,da co so,duong bau cat 1,phuong 14,quan tan binh,tp ho chi minh
9.5,"nha mat pho, mat tien",63.0,4.2,15.0,3,2,3,da co so,duong vo thanh trang,phuong 11,quan tan binh,tp ho chi minh
6.2,"nha ngo, hem",48.6,4.5,10.8,3,2,3,da co so,duong ly thuong kiet,phuong 8,quan tan binh,tp ho chi minh
18.0,"nha ngo, hem",80.0,8.0,10.0,3,2,4,da co so,duong ly thuong kiet,phuong 7,quan tan binh,tp ho chi minh
6.5,"nha ngo, hem",42.0,4.0,10.5,2,2,3,da co so,duong nguyen thi nho,phuong 9,quan tan binh,tp ho chi minh
8.2,"nha mat pho, mat tien",72.0,4.0,18.0,5,6,5,da co so,duong phan huy ich,phuong 15,quan tan binh,tp ho chi minh
6.979,"nha ngo, hem",60.0,4.0,15.0,2,2,2,da co so,duong lac long quan,phuong 11,quan tan binh,tp ho chi minh
4.6,"nha ngo, hem",40.0,4.0,10.0,2,2,2,da co so,duong huynh van nghe,phuong 15,quan tan binh,tp ho chi minh
4.65,"nha ngo, hem",49.5,3.3,15.0,4,4,3,da co so,duong tran van quang,phuong 10,quan tan binh,tp ho chi minh
3.25,"nha ngo, hem",33.6,4.8,7.0,2,2,2,da co so,duong ni su huynh lien,phuong 10,quan tan binh,tp ho chi minh
6.35,"nha ngo, hem",58.5,4.5,13.0,6,7,3,da co so,duong nguyen trong tuyen,phuong 2,quan tan binh,tp ho chi minh
19.0,"nha mat pho, mat tien",50.4,4.2,12.0,4,4,2,da co so,duong giai phong,phuong 4,quan tan binh,tp ho chi minh
6.0,"nha ngo, hem",49.5,4.5,11.0,3,3,3,da co so,duong ly thuong kiet,phuong 9,quan tan binh,tp ho chi minh
7.5,"nha ngo, hem",70.0,5.0,14.0,4,5,3,da co so,duong pham van bach,phuong 15,quan tan binh,tp ho chi minh
3.0,"nha ngo, hem",20.4,4.0,5.1,3,3,4,da co so,duong au co,phuong 10,quan tan binh,tp ho chi minh
7.7,"nha ngo, hem",60.0,6.0,10.0,3,3,2,da co so,duong vo thanh trang,phuong 11,quan tan binh,tp ho chi minh
14.5,"nha mat pho, mat tien",83.88,4.66,18.0,2,2,2,da co so,duong pham van hai,phuong 5,quan tan binh,tp ho chi minh
9.3,"nha ngo, hem",52.0,4.0,13.0,5,4,5,da co so,duong nhat chi mai,phuong 13,quan tan binh,tp ho chi minh
6.6,"nha ngo, hem",48.0,4.0,12.0,3,3,2,da co so,duong truong chinh,phuong 13,quan tan binh,tp ho chi minh
4.5,"nha ngo, hem",30.0,3.0,10.0,3,2,3,da co so,duong bui the my,phuong 10,quan tan binh,tp ho chi minh
