price,house_type,acreage,width,length,bedrooms,bathrooms,floors,legal_status,street,ward,district,city
0.83,"Nhà ngõ, hẻm",24,4,6,1,1,2,Sổ chung / công chứng vi bằng,Duong Ba To, Phường 7, Quận 8, Tp Hồ Chí Minh
18.5,"Nhà mặt phố, mặt tiền",84,4,21,6,6,4,Đã có sổ,Duong Ta Quang Buu, Phường 4, Quận 8, Tp Hồ Chí Minh
5.45,"Nhà ngõ, hẻm",27.2,3.2,8.5,3,4,4,Đã có sổ,Duong Au Duong Lan, Phường 3, Quận 8, Tp Hồ Chí Minh
5.3,"Nhà ngõ, hẻm",39,3,13,3,3,4,Đã có sổ,Duong Nguyen Thi Tan, Phường 2, Quận 8, Tp Hồ Chí Minh
3.4,"Nhà ngõ, hẻm",56,4,14,3,2,2,Đã có sổ,Duong Luu Huu Phuoc, Phường 15, Quận 8, Tp Hồ Chí Minh
7.6,"Nhà ngõ, hẻm",52.5,3.5,15,4,3,4,Đã có sổ,Duong Pham Hung, Phường 5, Quận 8, Tp Hồ Chí Minh
5.95,"Nhà ngõ, hẻm",40.59,3.3,12.3,4,3,4,Đã có sổ,Duong Ta Quang Buu, Phường 5, Quận 8, Tp Hồ Chí Minh
8.9,"Nhà mặt phố, mặt tiền",56.1,3.3,17,4,5,4,Đã có sổ,Duong Tung Thien Vuong, Phường 11, Quận 8, Tp Hồ Chí Minh
4.2,"Nhà ngõ, hẻm",30.55,5.36,5.7,2,2,1,Đã có sổ,Duong Pham The Hien, Phường 1, Quận 8, Tp Hồ Chí Minh
4.3,"Nhà ngõ, hẻm",45.6,3.8,12,4,3,4,Đã có sổ,Duong Duong Ba Trac, Phường 1, Quận 8, Tp Hồ Chí Minh
3.6,"Nhà ngõ, hẻm",48,3.2,15,4,3,2,Đã có sổ,Duong Luu Huu Phuoc, Phường 15, Quận 8, Tp Hồ Chí Minh
6.88,"Nhà ngõ, hẻm",59.5,3.5,17,6,4,4,Đã có sổ,Duong Tung Thien Vuong, Phường 12, Quận 8, Tp Hồ Chí Minh
8.18,"Nhà ngõ, hẻm",57.4,4.1,14,4,3,3,Đã có sổ,Duong Au Duong Lan, Phường 3, Quận 8, Tp Hồ Chí Minh
3.56,"Nhà ngõ, hẻm",31.5,3.5,9,2,2,2,Đã có sổ,Duong Bui Minh Truc, Phường 5, Quận 8, Tp Hồ Chí Minh
6,"Nhà ngõ, hẻm",64.5,4.3,15,4,3,2,Đã có sổ,Duong Au Duong Lan, Phường 3, Quận 8, Tp Hồ Chí Minh
3.4,"Nhà ngõ, hẻm",27,3,9,3,3,2,Đã có sổ,Duong Dong Ho, Phường 4, Quận 8, Tp Hồ Chí Minh
2.65,"Nhà ngõ, hẻm",32.8,4.1,8,3,3,2,Đã có sổ,Duong Pham The Hien, Phường 6, Quận 8, Tp Hồ Chí Minh
8.18,"Nhà ngõ, hẻm",57.4,4.1,14,4,3,3,Đã có sổ,Duong Au Duong Lan, Phường 3, Quận 8, Tp Hồ Chí Minh
4.15,"Nhà ngõ, hẻm",39.06,4.2,9.3,2,2,2,Đã có sổ,Duong Duong Ba Trac, Phường 1, Quận 8, Tp Hồ Chí Minh
12.5,"Nhà mặt phố, mặt tiền",80,4,20,5,5,4,Đã có sổ,Duong Cao Lo, Phường 4, Quận 8, Tp Hồ Chí Minh
3.56,"Nhà ngõ, hẻm",32.04,3.56,9,2,2,2,Đã có sổ,Duong Bui Minh Truc, Phường 5, Quận 8, Tp Hồ Chí Minh
3.75,"Nhà ngõ, hẻm",63,4.5,14,3,2,2,Đã có sổ,Duong Nguyen Duy, Phường 9, Quận 8, Tp Hồ Chí Minh
8.5,"Nhà ngõ, hẻm",75.6,3.6,21,5,5,5,Đã có sổ,Duong Au Duong Lan, Phường 3, Quận 8, Tp Hồ Chí Minh
6.95,"Nhà ngõ, hẻm",68.48,4.52,15.15,4,4,5,Đã có sổ,Duong Au Duong Lan, Phường 2, Quận 8, Tp Hồ Chí Minh
3.79,"Nhà ngõ, hẻm",40,4,10,3,2,1,Đã có sổ,Duong Bui Minh Truc, Phường 5, Quận 8, Tp Hồ Chí Minh
0.55,"Nhà ngõ, hẻm",19.25,3.5,5.5,1,1,1,Sổ chung / công chứng vi bằng,Duong Quoc Lo 50, Phường 5, Quận 8, Tp Hồ Chí Minh
5.45,"Nhà ngõ, hẻm",25.6,3.2,8,3,4,5,Đã có sổ,Duong Au Duong Lan, Phường 3, Quận 8, Tp Hồ Chí Minh
1.74,"Nhà mặt phố, mặt tiền",10,2,5,3,3,1,Đã có sổ,Duong Pham The Hien, Phường 4, Quận 8, Tp Hồ Chí Minh
7,"Nhà ngõ, hẻm",52.5,3.5,15,2,2,2,Đã có sổ,Duong Pham Hung, Phường 5, Quận 8, Tp Hồ Chí Minh
2.5,"Nhà ngõ, hẻm",40,2,20,3,1,2,Đã có sổ,Duong Luu Huu Phuoc, Phường 15, Quận 8, Tp Hồ Chí Minh
1.95,"Nhà ngõ, hẻm",21,3,7,4,2,4,Đã có sổ,Duong Pham The Hien, Phường 7, Quận 8, Tp Hồ Chí Minh
25,Nhà biệt thự,190,10,19,3,3,2,Đã có sổ,Duong So 2, Phường 16, Quận 8, Tp Hồ Chí Minh
5.38,"Nhà ngõ, hẻm",42.78,3.1,13.8,4,3,4,Đã có sổ,Duong Nguyen Thi Tan, Phường 2, Quận 8, Tp Hồ Chí Minh
3.9,"Nhà ngõ, hẻm",25.2,2.8,9,5,3,3,Đã có sổ,Duong Bong Sao, Phường 5, Quận 8, Tp Hồ Chí Minh
4.25,"Nhà ngõ, hẻm",27,3,9,3,3,2,Đã có sổ,Duong Duong Ba Trac, Phường 2, Quận 8, Tp Hồ Chí Minh
3.3,"Nhà ngõ, hẻm",40,3.2,12.5,4,3,3,Đã có sổ,Duong Le Thanh Phuong, Phường 15, Quận 8, Tp Hồ Chí Minh
4.8,"Nhà ngõ, hẻm",26.4,3.3,8,2,4,3,Đã có sổ,Duong Bui Minh Truc, Phường 5, Quận 8, Tp Hồ Chí Minh
3.75,"Nhà ngõ, hẻm",63,4.5,14,3,2,2,Đã có sổ,Duong Nguyen Duy, Phường 9, Quận 8, Tp Hồ Chí Minh
5.38,"Nhà ngõ, hẻm",44.8,3.2,14,4,3,4,Đã có sổ,Duong Nguyen Thi Tan, Phường 2, Quận 8, Tp Hồ Chí Minh
6.5,"Nhà ngõ, hẻm",57.2,4.4,13,4,5,3,Đã có sổ,Duong Duong Ba Trac, Phường 1, Quận 8, Tp Hồ Chí Minh
2.9,"Nhà ngõ, hẻm",21,3,7,2,2,2,Đã có sổ,Duong Duong Ba Trac, Phường 2, Quận 8, Tp Hồ Chí Minh
2.98,"Nhà ngõ, hẻm",28,3.5,8,2,1,1,Đã có sổ,Duong Bong Sao, Phường 5, Quận 8, Tp Hồ Chí Minh
8.7,"Nhà mặt phố, mặt tiền",88,4,22,10,7,4,Đã có sổ,Duong Pham The Hien, Phường 7, Quận 8, Tp Hồ Chí Minh
1.28,"Nhà ngõ, hẻm",24,4,6,2,2,2,Sổ chung / công chứng vi bằng,Duong Luu Huu Phuoc, Phường 15, Quận 8, Tp Hồ Chí Minh
5.5,"Nhà ngõ, hẻm",28.8,3.2,9,2,3,3,Đã có sổ,Duong Bui Minh Truc, Phường 5, Quận 8, Tp Hồ Chí Minh
5.6,"Nhà ngõ, hẻm",40.5,3,13.5,3,3,3,Đã có sổ,Duong Da Tuong, Phường 10, Quận 8, Tp Hồ Chí Minh
4.28,"Nhà ngõ, hẻm",30.4,3.8,8,4,3,3,Đã có sổ,Duong Au Duong Lan, Phường 3, Quận 8, Tp Hồ Chí Minh
3.9,"Nhà ngõ, hẻm",24.3,2.7,9,4,3,4,Đã có sổ,Duong Bong Sao, Phường 5, Quận 8, Tp Hồ Chí Minh
5.15,"Nhà ngõ, hẻm",58.8,4.2,14,3,2,2,Đã có sổ,Duong Nguyen Thi Tan, Phường 2, Quận 8, Tp Hồ Chí Minh
1.9,"Nhà ngõ, hẻm",32.4,5.4,6,1,1,1,Đã có sổ,Duong Luu Huu Phuoc, Phường 15, Quận 8, Tp Hồ Chí Minh
8,"Nhà ngõ, hẻm",60.8,3.8,16,4,3,2,Đã có sổ,Duong Hoang Minh Dao, Phường 5, Quận 8, Tp Hồ Chí Minh
4.28,"Nhà ngõ, hẻm",40.5,4.5,9,2,2,3,Đã có sổ,Duong Bui Minh Truc, Phường 6, Quận 8, Tp Hồ Chí Minh
4.68,"Nhà ngõ, hẻm",48.4,4.4,11,4,3,3,Đã có sổ,Duong Duong Ba Trac, Phường 1, Quận 8, Tp Hồ Chí Minh
4.8,"Nhà ngõ, hẻm",46,4,11.5,4,3,3,Đã có sổ,Duong Luu Huu Phuoc, Phường 15, Quận 8, Tp Hồ Chí Minh
2.13,"Nhà ngõ, hẻm",17.5,2.5,7,2,2,2,Đã có sổ,Duong Nguyen Thi Tan, Phường 2, Quận 8, Tp Hồ Chí Minh
2.4,"Nhà ngõ, hẻm",56,4,14,2,1,1,Đã có sổ,Duong Duong Ba Trac, Phường 1, Quận 8, Tp Hồ Chí Minh
7.98,"Nhà ngõ, hẻm",85.2,4,21.3,5,4,4,Đã có sổ,Duong Au Duong Lan, Phường 3, Quận 8, Tp Hồ Chí Minh
5.3,"Nhà ngõ, hẻm",44.8,3.2,14,4,5,4,Đã có sổ,Duong Nguyen Thi Tan, Phường 2, Quận 8, Tp Hồ Chí Minh
1.999,"Nhà ngõ, hẻm",36,3,12,2,2,2,Đã có sổ,Duong Ben Binh Dong, Phường 15, Quận 8, Tp Hồ Chí Minh
4.95,"Nhà ngõ, hẻm",41.2,4.12,10,4,3,4,Đã có sổ,Duong Ben Me Coc, Phường 15, Quận 8, Tp Hồ Chí Minh
1.62,"Nhà ngõ, hẻm",10,2.5,4,1,2,2,Đã có sổ,Duong Hung Phu, Phường 9, Quận 8, Tp Hồ Chí Minh
6.5,"Nhà ngõ, hẻm",44.55,4.05,11,6,6,4,Đã có sổ,Duong Au Duong Lan, Phường 3, Quận 8, Tp Hồ Chí Minh
3.95,"Nhà ngõ, hẻm",24.3,2.7,9,5,3,4,Đã có sổ,Duong Bui Minh Truc, Phường 5, Quận 8, Tp Hồ Chí Minh
6.8,"Nhà ngõ, hẻm",52,4,13,4,2,3,Đã có sổ,Duong Duong Ba Trac, Phường 1, Quận 8, Tp Hồ Chí Minh
3.2,"Nhà ngõ, hẻm",72,4,18,4,3,2,Sổ chung / công chứng vi bằng,Duong Pham Hung, Phường 4, Quận 8, Tp Hồ Chí Minh
3.6,"Nhà ngõ, hẻm",36,4,9,4,3,2,Đã có sổ,Duong Phu Dinh, Phường 16, Quận 8, Tp Hồ Chí Minh
4.38,"Nhà ngõ, hẻm",31.52,3.94,8,4,3,2,Đã có sổ,Duong Au Duong Lan, Phường 3, Quận 8, Tp Hồ Chí Minh
4.78,"Nhà ngõ, hẻm",48,3,16,3,3,2,Đã có sổ,Duong Binh Dong, Phường 13, Quận 8, Tp Hồ Chí Minh
4.5,"Nhà ngõ, hẻm",90,6,15,3,3,1,Đã có sổ,Duong Binh Duc, Phường 15, Quận 8, Tp Hồ Chí Minh
4.4,"Nhà ngõ, hẻm",36.18,3.73,9.7,2,2,2,Đã có sổ,Duong Nguyen Thi Tan, Phường 2, Quận 8, Tp Hồ Chí Minh
3.55,"Nhà ngõ, hẻm",28.5,3,9.5,2,2,2,Đã có sổ,Duong Au Duong Lan, Phường 3, Quận 8, Tp Hồ Chí Minh
5.95,"Nhà ngõ, hẻm",58.72,4.35,13.5,2,3,2,Đã có sổ,Duong Pham The Hien, Phường 3, Quận 8, Tp Hồ Chí Minh
3.08,"Nhà ngõ, hẻm",29.6,3.7,8,1,1,2,Đã có sổ,Duong Bong Sao, Phường 5, Quận 8, Tp Hồ Chí Minh
2.85,"Nhà ngõ, hẻm",38.5,3.5,11,2,2,2,Đã có sổ,Duong Hoang Si Khai, Phường 14, Quận 8, Tp Hồ Chí Minh
7.2,"Nhà ngõ, hẻm",41.88,3.34,12.54,4,3,4,Đã có sổ,Duong Duong Ba Trac, Phường 2, Quận 8, Tp Hồ Chí Minh
4.99,"Nhà ngõ, hẻm",46.8,3.6,13,4,4,3,Đã có sổ,Duong Au Duong Lan, Phường 3, Quận 8, Tp Hồ Chí Minh
4.55,"Nhà ngõ, hẻm",40,4,10,2,2,2,Đã có sổ,Duong Pham The Hien, Phường 6, Quận 8, Tp Hồ Chí Minh
3.35,"Nhà ngõ, hẻm",32.49,5.7,5.7,3,3,2,Đã có sổ,Duong Nguyen Duy, Phường 12, Quận 8, Tp Hồ Chí Minh
2.25,"Nhà ngõ, hẻm",22.2,3.7,6,2,2,2,Đã có sổ,Duong Luu Huu Phuoc, Phường 15, Quận 8, Tp Hồ Chí Minh
4.25,"Nhà ngõ, hẻm",52.5,3.75,14,4,3,4,Đã có sổ,Duong Binh Dong, Phường 14, Quận 8, Tp Hồ Chí Minh
4.25,"Nhà ngõ, hẻm",30,3,10,2,2,2,Đã có sổ,Duong Bui Minh Truc, Phường 5, Quận 8, Tp Hồ Chí Minh
3.78,"Nhà ngõ, hẻm",34,4,8.5,2,2,1,Đã có sổ,Duong Chanh Hung, Phường 9, Quận 8, Tp Hồ Chí Minh
5.9,"Nhà ngõ, hẻm",34.21,3.24,10.56,3,3,3,Đã có sổ,Duong Tran Nguyen Han, Phường 13, Quận 8, Tp Hồ Chí Minh
1.98,"Nhà ngõ, hẻm",13.2,3.3,4,1,2,2,Đã có sổ,Duong Duong Ba Trac, Phường 1, Quận 8, Tp Hồ Chí Minh
2.13,"Nhà ngõ, hẻm",17.5,2.5,7,2,2,2,Đã có sổ,Duong Dang Chat, Phường 2, Quận 8, Tp Hồ Chí Minh
9.8,"Nhà mặt phố, mặt tiền",40,4,10,2,2,2,Đã có sổ,Duong Au Duong Lan, Phường 3, Quận 8, Tp Hồ Chí Minh
4.56,"Nhà ngõ, hẻm",54.4,3.4,16,2,2,2,Đã có sổ,Duong Hung Phu, Phường 9, Quận 8, Tp Hồ Chí Minh
16.5,"Nhà mặt phố, mặt tiền",105,5,21,2,1,1,Đã có sổ,Duong Pham Hung, Phường 10, Quận 8, Tp Hồ Chí Minh
2.5,"Nhà ngõ, hẻm",40,2,20,3,2,2,Đã có sổ,Duong Luu Huu Phuoc, Phường 15, Quận 8, Tp Hồ Chí Minh
9.2,"Nhà mặt phố, mặt tiền",40.7,3.7,11,4,3,4,Đã có sổ,Duong Au Duong Lan, Phường 3, Quận 8, Tp Hồ Chí Minh
14,"Nhà mặt phố, mặt tiền",144,8,18,4,3,1,Đã có sổ,Duong Bui Minh Truc, Phường 5, Quận 8, Tp Hồ Chí Minh
4.3,"Nhà ngõ, hẻm",35.2,3.2,11,2,2,2,Đã có sổ,Duong Duong Ba Trac, Phường 1, Quận 8, Tp Hồ Chí Minh
6.37,"Nhà ngõ, hẻm",35.64,3.24,11,3,2,3,Đã có sổ,Duong Tran Nguyen Han, Phường 13, Quận 8, Tp Hồ Chí Minh
2.82,"Nhà ngõ, hẻm",24,3,8,3,2,2,Đã có sổ,Duong Ben Binh Dong, Phường 14, Quận 8, Tp Hồ Chí Minh
2.5,"Nhà ngõ, hẻm",40,2,20,3,2,2,Đã có sổ,Duong Binh Duc, Phường 15, Quận 8, Tp Hồ Chí Minh
5.5,"Nhà ngõ, hẻm",60.8,3.8,16,4,3,2,Đã có sổ,Duong Ben Me Coc, Phường 15, Quận 8, Tp Hồ Chí Minh
0.55,"Nhà ngõ, hẻm",19.25,3.5,5.5,1,1,1,Không có sổ,Duong Quoc Lo 50, Phường 5, Quận 8, Tp Hồ Chí Minh
5.65,"Nhà ngõ, hẻm",37.2,3.1,12,4,5,4,Đã có sổ,Duong Duong Ba Trac, Phường 1, Quận 8, Tp Hồ Chí Minh
0.55,"Nhà ngõ, hẻm",19.25,3.5,5.5,1,1,1,Không có sổ,Duong Quoc Lo 50, Phường 5, Quận 8, Tp Hồ Chí Minh
4.4,"Nhà ngõ, hẻm",60,6,10,2,2,3,Đã có sổ,Duong Pham The Hien, Phường 7, Quận 8, Tp Hồ Chí Minh
4.2,"Nhà ngõ, hẻm",38.4,3.2,12,4,4,4,Đã có sổ,Duong Hoai Thanh, Phường 14, Quận 8, Tp Hồ Chí Minh
3.05,"Nhà ngõ, hẻm",31.5,4.5,7,2,3,3,Đã có sổ,Duong Duong Ba Trac, Phường 1, Quận 8, Tp Hồ Chí Minh
3.8,"Nhà ngõ, hẻm",75,5,15,2,2,1,Đã có sổ,Duong Binh Duc, Phường 15, Quận 8, Tp Hồ Chí Minh
1.65,"Nhà ngõ, hẻm",13.5,3,4.5,1,2,1,Đã có sổ,Duong Duong Ba Trac, Phường 1, Quận 8, Tp Hồ Chí Minh
3.2,"Nhà ngõ, hẻm",481,37,13,2,1,2,Đã có sổ,Duong Ben Binh Dong, Phường 15, Quận 8, Tp Hồ Chí Minh
12,"Nhà ngõ, hẻm",92,4,23,6,5,4,Đã có sổ,Duong Ta Quang Buu, Phường 5, Quận 8, Tp Hồ Chí Minh
3.25,"Nhà ngõ, hẻm",36,6,6,2,2,2,Đã có sổ,Duong Hung Phu, Phường 9, Quận 8, Tp Hồ Chí Minh
14,"Nhà mặt phố, mặt tiền",74.36,3.38,22,4,3,3,Đã có sổ,Duong Hung Phu, Phường 9, Quận 8, Tp Hồ Chí Minh
3.75,"Nhà ngõ, hẻm",63,4.5,14,3,2,2,Đã có sổ,Duong Nguyen Duy, Phường 15, Quận 8, Tp Hồ Chí Minh
1.75,"Nhà ngõ, hẻm",31.8,6,5.3,2,2,1,Giấy tờ viết tay,Duong Trinh Quang Nghi, Phường 7, Quận 8, Tp Hồ Chí Minh
2.2,"Nhà ngõ, hẻm",29.6,3.7,8,1,1,1,Đã có sổ,Duong Binh Dong, Phường 15, Quận 8, Tp Hồ Chí Minh
4.85,"Nhà ngõ, hẻm",68,4,17,3,2,2,Đã có sổ,Duong An Duong Vuong, Phường 16, Quận 8, Tp Hồ Chí Minh
5.9,"Nhà ngõ, hẻm",64,4,16,4,3,4,Đã có sổ,Duong Bui Minh Truc, Phường 5, Quận 8, Tp Hồ Chí Minh
5.95,"Nhà ngõ, hẻm",45.5,3.5,13,3,3,4,Đã có sổ,Duong Ta Quang Buu, Phường 5, Quận 8, Tp Hồ Chí Minh
3.6,"Nhà ngõ, hẻm",43.4,3.1,14,4,3,3,Đã có sổ,Duong Luu Huu Phuoc, Phường 15, Quận 8, Tp Hồ Chí Minh
3.85,"Nhà ngõ, hẻm",25.6,3.2,8,4,3,33,Đã có sổ,Duong Duong Ba Trac, Phường 1, Quận 8, Tp Hồ Chí Minh
4.5,"Nhà ngõ, hẻm",90,6,15,4,2,1,Đã có sổ,Duong Luu Huu Phuoc, Phường 15, Quận 8, Tp Hồ Chí Minh
5.98,"Nhà ngõ, hẻm",35.64,3.24,11,3,3,3,Đã có sổ,Duong Tran Nguyen Han, Phường 13, Quận 8, Tp Hồ Chí Minh
7.85,"Nhà ngõ, hẻm",88,4,22,5,4,4,Đã có sổ,Duong Au Duong Lan, Phường 3, Quận 8, Tp Hồ Chí Minh
2.27,"Nhà ngõ, hẻm",43.36,3.7,11.72,4,6,4,Đã có sổ,Duong Au Duong Lan, Phường 1, Quận 8, Tp Hồ Chí Minh
4.7,"Nhà ngõ, hẻm",33,3.3,10,2,4,4,Đã có sổ,Duong Bui Minh Truc, Phường 5, Quận 8, Tp Hồ Chí Minh
6.5,"Nhà ngõ, hẻm",48,4,12,4,3,2,Đã có sổ,Duong Pham Hung, Phường 4, Quận 8, Tp Hồ Chí Minh
7.88,"Nhà mặt phố, mặt tiền",52.93,3.2,16.54,3,2,2,Đã có sổ,Duong Bong Sao, Phường 5, Quận 8, Tp Hồ Chí Minh
4.25,"Nhà ngõ, hẻm",27,3,9,3,3,3,Đã có sổ,Duong Duong Ba Trac, Phường 2, Quận 8, Tp Hồ Chí Minh
5.4,"Nhà ngõ, hẻm",54.6,4.2,13,6,5,5,Đã có sổ,Duong Luu Huu Phuoc, Phường 15, Quận 8, Tp Hồ Chí Minh
3.75,"Nhà ngõ, hẻm",48,4,12,3,2,3,Đã có sổ,Duong Pham The Hien, Phường 7, Quận 8, Tp Hồ Chí Minh
3.95,"Nhà ngõ, hẻm",23.43,4.04,5.8,2,3,4,Đã có sổ,Duong Au Duong Lan, Phường 3, Quận 8, Tp Hồ Chí Minh
2.98,"Nhà ngõ, hẻm",28,3.5,8,2,1,2,Đã có sổ,Duong Bong Sao, Phường 5, Quận 8, Tp Hồ Chí Minh
3.3,"Nhà ngõ, hẻm",50.8,4,12.7,2,1,1,Đã có sổ,Duong Pham The Hien, Phường 4, Quận 8, Tp Hồ Chí Minh
3.25,"Nhà ngõ, hẻm",36,6,6,2,2,2,Đã có sổ,Duong Hung Phu, Phường 9, Quận 8, Tp Hồ Chí Minh
8.5,"Nhà mặt phố, mặt tiền",48,4,12,4,5,2,Đã có sổ,Duong Duong Ba Trac, Phường 1, Quận 8, Tp Hồ Chí Minh
3.88,"Nhà ngõ, hẻm",45,3,15,3,1,2,Đã có sổ,Duong Tung Thien Vuong, Phường 13, Quận 8, Tp Hồ Chí Minh
3.58,"Nhà ngõ, hẻm",32.4,3.6,9,1,2,2,Đã có sổ,Duong Bui Minh Truc, Phường 6, Quận 8, Tp Hồ Chí Minh
6.6,"Nhà ngõ, hẻm",82.8,3.6,23,5,3,1,Đã có sổ,Duong Au Duong Lan, Phường 2, Quận 8, Tp Hồ Chí Minh
2.78,"Nhà ngõ, hẻm",28,4,7,3,3,3,Đã có sổ,Duong Duong Ba Trac, Phường 1, Quận 8, Tp Hồ Chí Minh
4.2,"Nhà ngõ, hẻm",30.21,5.3,5.7,2,2,2,Đã có sổ,Duong Pham The Hien, Phường 1, Quận 8, Tp Hồ Chí Minh
2.28,"Nhà ngõ, hẻm",11.96,2.3,5.2,2,2,3,Đã có sổ,Duong Au Duong Lan, Phường 3, Quận 8, Tp Hồ Chí Minh
8,Nhà phố liền kề,60,5,12,2,2,3,Đã có sổ,Duong Bui Minh Truc, Phường 5, Quận 8, Tp Hồ Chí Minh
6.4,"Nhà mặt phố, mặt tiền",37.1,3.71,10,4,3,3,Đã có sổ,Duong Tung Thien Vuong, Phường 11, Quận 8, Tp Hồ Chí Minh
3.95,"Nhà ngõ, hẻm",24.05,3.7,6.5,3,4,3,Đã có sổ,Duong Hung Phu, Phường 9, Quận 8, Tp Hồ Chí Minh
5.99,"Nhà ngõ, hẻm",36.3,3.3,11,3,3,4,Đã có sổ,Duong Tung Thien Vuong, Phường 13, Quận 8, Tp Hồ Chí Minh
0.499,"Nhà ngõ, hẻm",18,3,6,1,1,1,Không có sổ,Duong Quoc Lo 50, Phường 5, Quận 8, Tp Hồ Chí Minh
2.86,"Nhà ngõ, hẻm",24,3,8,2,3,3,Đã có sổ,Duong Hung Phu, Phường 9, Quận 8, Tp Hồ Chí Minh
17.5,"Nhà mặt phố, mặt tiền",64,4,16,7,4,5,Đã có sổ,Duong Ta Quang Buu, Phường 5, Quận 8, Tp Hồ Chí Minh
4.78,"Nhà ngõ, hẻm",48,3,16,3,3,3,Đã có sổ,Duong Ben Can Giuoc, Phường 13, Quận 8, Tp Hồ Chí Minh
3.25,"Nhà ngõ, hẻm",31.5,4.5,7,2,3,3,Đã có sổ,Duong Duong Ba Trac, Phường 1, Quận 8, Tp Hồ Chí Minh
5.99,"Nhà ngõ, hẻm",36.3,3.3,11,3,2,4,Đã có sổ,Duong Tran Nguyen Han, Phường 13, Quận 8, Tp Hồ Chí Minh
6.9,"Nhà mặt phố, mặt tiền",51.8,3.7,14,3,2,3,Đã có sổ,Duong Tung Thien Vuong, Phường 11, Quận 8, Tp Hồ Chí Minh
2.2,"Nhà ngõ, hẻm",29.6,3.7,8,1,1,1,Đã có sổ,Duong Ben Me Coc, Phường 15, Quận 8, Tp Hồ Chí Minh
2.2,"Nhà ngõ, hẻm",29.6,3.7,8,1,1,1,Đã có sổ,Duong Binh Dong, Phường 15, Quận 8, Tp Hồ Chí Minh
12.5,"Nhà mặt phố, mặt tiền",40.5,4.5,9,5,4,5,Đã có sổ,Duong Hung Phu, Phường 9, Quận 8, Tp Hồ Chí Minh
6.8,"Nhà ngõ, hẻm",56,4,14,4,2,3,Đã có sổ,Duong Duong Ba Trac, Phường 1, Quận 8, Tp Hồ Chí Minh
4.8,"Nhà mặt phố, mặt tiền",32,4,8,2,2,2,Đã có sổ,Duong Phu Dinh, Phường 16, Quận 8, Tp Hồ Chí Minh
3.5,"Nhà ngõ, hẻm",35.1,3.9,9,2,2,1,Đã có sổ,Duong Nguyen Duy, Phường 9, Quận 8, Tp Hồ Chí Minh
2.75,"Nhà ngõ, hẻm",24,8,3,2,2,2,Đã có sổ,Duong Bui Minh Truc, Phường 5, Quận 8, Tp Hồ Chí Minh
5.65,"Nhà ngõ, hẻm",41.6,3.2,13,4,5,3,Đã có sổ,Duong Duong Ba Trac, Phường 1, Quận 8, Tp Hồ Chí Minh
5.45,"Nhà ngõ, hẻm",27.2,3.2,8.5,3,4,4,Đã có sổ,Duong Au Duong Lan, Phường 3, Quận 8, Tp Hồ Chí Minh
4.5,"Nhà ngõ, hẻm",36,4,9,2,3,3,Đã có sổ,Duong Ta Quang Buu, Phường 3, Quận 8, Tp Hồ Chí Minh
1.98,"Nhà ngõ, hẻm",14,3.5,4,1,1,2,Đã có sổ,Duong Duong Ba Trac, Phường 1, Quận 8, Tp Hồ Chí Minh
3.28,"Nhà ngõ, hẻm",40,4,10,5,3,3,Đã có sổ,Duong Binh Dong, Phường 15, Quận 8, Tp Hồ Chí Minh
3.78,"Nhà ngõ, hẻm",31,3.1,10,2,2,2,Đã có sổ,Duong Au Duong Lan, Phường 2, Quận 8, Tp Hồ Chí Minh
5.1,"Nhà ngõ, hẻm",60,6,10,8,5,3,Đã có sổ,Duong Ben Me Coc, Phường 15, Quận 8, Tp Hồ Chí Minh
6.5,"Nhà ngõ, hẻm",44.55,4.05,11,5,6,44,Đã có sổ,Duong Au Duong Lan, Phường 3, Quận 8, Tp Hồ Chí Minh
5.99,"Nhà ngõ, hẻm",37.4,3.4,11,3,3,4,Đã có sổ,Duong Tran Nguyen Han, Phường 13, Quận 8, Tp Hồ Chí Minh
0.55,"Nhà ngõ, hẻm",19.25,3.5,5.5,1,1,1,Không có sổ,Duong Quoc Lo 50, Phường 5, Quận 8, Tp Hồ Chí Minh
4.6,"Nhà ngõ, hẻm",59.8,4.6,13,3,2,2,Đã có sổ,Duong Lien Tinh 5, Phường 5, Quận 8, Tp Hồ Chí Minh
4.78,"Nhà ngõ, hẻm",50.4,3,16.8,3,3,3,Đã có sổ,Duong Binh Dong, Phường 13, Quận 8, Tp Hồ Chí Minh
5.75,"Nhà ngõ, hẻm",37.2,3.1,12,4,5,4,Đã có sổ,Duong Duong Ba Trac, Phường 1, Quận 8, Tp Hồ Chí Minh
4.8,"Nhà ngõ, hẻm",50.7,3.9,13,3,3,3,Đã có sổ,Duong Duong Ba Trac, Phường 1, Quận 8, Tp Hồ Chí Minh
5.38,Nhà phố liền kề,54.4,3.4,16,3,2,1,Đã có sổ,Duong Bui Minh Truc, Phường 5, Quận 8, Tp Hồ Chí Minh
1.39,"Nhà ngõ, hẻm",42,4,10.5,3,2,1,Đã có sổ,Duong Au Duong Lan, Phường 3, Quận 8, Tp Hồ Chí Minh
3.25,"Nhà ngõ, hẻm",33.06,5.7,5.8,3,2,2,Đã có sổ,Duong Nguyen Duy, Phường 12, Quận 8, Tp Hồ Chí Minh
1.45,"Nhà ngõ, hẻm",23.76,3.3,7.2,2,2,2,Sổ chung / công chứng vi bằng,Duong Ben Me Coc, Phường 15, Quận 8, Tp Hồ Chí Minh
